B1,B10,B11,B2,B3,B4,B5,B6,B7,landcover
0.13305512,296.21106,291.7138,0.11162836,0.093611754,0.073529825,0.12273049,0.09303396,0.045217227,1
0.13355908,296.4663,291.8044,0.110681936,0.096620955,0.078281455,0.13774572,0.07129614,0.03233181,1
0.13504544,296.3523,290.726,0.11339996,0.10333009,0.080515586,0.18267556,0.088595405,0.048773386,1
0.13656464,295.5843,290.51218,0.115931384,0.09786716,0.08047116,0.14467862,0.07781854,0.056364015,1
0.13763818,296.1063,291.05444,0.11786502,0.10026391,0.08270507,0.1673305,0.08968576,0.053248487,1
0.13643102,295.93417,290.34964,0.11358839,0.100888066,0.07462282,0.16028245,0.08896429,0.05549242,1
0.13620752,296.5338,291.53387,0.11645843,0.10850303,0.08717332,0.17006466,0.08922434,0.045369774,1
0.13229543,296.74405,292.7257,0.107249744,0.08666423,0.064857356,0.10990708,0.0560236,0.029176975,1
0.13451535,296.2907,291.73834,0.11367172,0.099097595,0.07890451,0.1303803,0.070806846,0.03534116,1
0.13387644,296.40387,292.7141,0.1149566,0.09839145,0.07324192,0.14524285,0.08237086,0.0463455,1
0.13485394,296.03815,291.72327,0.11319705,0.0993514,0.078541026,0.13842325,0.060683753,0.032018967,1
0.13702737,296.17566,291.69656,0.117349595,0.10014963,0.08260831,0.12754643,0.06118417,0.030290794,1
0.13404275,296.83557,292.7112,0.11035655,0.09271924,0.07348006,0.13114184,0.090693556,0.046678405,1
0.13620621,296.0523,291.7113,0.11224115,0.09798162,0.06661207,0.15485743,0.08395496,0.041630093,1
0.13288663,295.7715,292.717,0.112150736,0.09765589,0.07291788,0.14015564,0.07156981,0.034981523,1
0.13278505,296.46677,292.80408,0.11199409,0.09560271,0.07836909,0.12354709,0.055552535,0.028671619,1
0.1310299,296.39746,292.64276,0.1119982,0.095626116,0.07846992,0.11949341,0.057006527,0.029341983,1
0.13367034,295.5721,292.1292,0.10821877,0.092976354,0.077569716,0.12748516,0.06608386,0.034591306,1
0.13156986,295.6451,292.70248,0.11203208,0.099181764,0.075957075,0.15565811,0.09557944,0.04767495,1
0.13647193,295.72607,291.8314,0.11649476,0.10538815,0.082536414,0.16487366,0.10700695,0.056340892,1
0.13625738,295.90805,291.77435,0.11231943,0.1020039,0.0699577,0.15825474,0.08937479,0.042405922,1
0.13870445,296.55356,291.28067,0.11787936,0.10413997,0.08816538,0.14188014,0.086202815,0.04132262,1
0.13768743,296.87244,292.07434,0.11785059,0.10535075,0.089995615,0.15368974,0.083364315,0.04110228,1
0.13867661,296.85574,292.05145,0.11840604,0.1053717,0.090187065,0.15879835,0.08536336,0.04169887,1
0.1396058,296.69696,291.9796,0.117948756,0.102476016,0.08431952,0.17217526,0.08143771,0.043366738,1
0.13773221,296.84637,292.32706,0.11594823,0.10522362,0.080211416,0.1413286,0.07443157,0.033287264,1
0.13850297,296.86203,291.57098,0.11787936,0.101845816,0.07817857,0.15021433,0.074211545,0.032441117,1
0.1398011,296.80426,291.60318,0.11863528,0.10690089,0.08037762,0.1735998,0.10200912,0.05585145,1
0.13889053,296.83316,292.3982,0.11706732,0.107210696,0.08317123,0.1452227,0.07901916,0.03797047,1
0.13653767,295.7211,291.61877,0.11549915,0.10207065,0.0798465,0.16836652,0.084914334,0.039034083,1
0.13924527,296.76334,291.52704,0.1175014,0.105397455,0.08078153,0.1714354,0.09222558,0.04843777,1
0.14009012,296.80667,291.48892,0.11834625,0.10324893,0.08701966,0.15703094,0.082844265,0.042028327,1
0.13768482,296.74512,291.88904,0.11730388,0.10507466,0.08651072,0.14481378,0.0900252,0.042822577,1
0.13669443,296.73053,291.9747,0.11640847,0.1047184,0.08640752,0.14107709,0.08650711,0.041576467,1
0.13628915,296.81094,292.0266,0.11586331,0.104488134,0.086074546,0.14987676,0.08969541,0.042884275,1
0.13577187,296.77484,291.9859,0.114733264,0.1038042,0.08556766,0.13713847,0.0860676,0.041486472,1
0.13740203,296.76172,291.98175,0.115998335,0.10446641,0.08624022,0.15810199,0.09066588,0.045369163,1
0.13770998,296.74255,291.98486,0.11740419,0.104140006,0.08557652,0.16001405,0.092702724,0.045221843,1
0.13774532,295.77216,291.59528,0.11694813,0.10486339,0.07989684,0.16172633,0.07543284,0.03502461,1
0.13795955,295.76495,291.623,0.116131425,0.10371171,0.07801349,0.1590549,0.07631701,0.0374083,1
0.1361883,297.44287,293.27026,0.11728716,0.1085908,0.090036154,0.11591824,0.0487452,0.025385523,1
0.1398802,296.43286,291.21902,0.11899071,0.10717249,0.093169294,0.17510104,0.08522451,0.044474717,1
0.13944742,296.6389,292.12405,0.117694646,0.10583556,0.0884088,0.15091184,0.08211497,0.04014318,1
0.13801089,296.63275,292.15784,0.116215736,0.10415213,0.08718787,0.14778884,0.077137746,0.03807911,1
0.13617042,295.72357,291.6548,0.11572685,0.099540964,0.074310616,0.20082054,0.087929636,0.03962816,1
0.13407001,295.71616,291.67123,0.113295555,0.09875922,0.079643115,0.16904303,0.084273525,0.038230285,1
0.13620484,295.73932,291.60657,0.11483559,0.10094246,0.07428496,0.20614603,0.099753335,0.046449676,1
0.13728152,295.76254,291.6053,0.116285175,0.10226385,0.0763535,0.19619104,0.09303058,0.043717097,1
0.13737823,296.83316,293.07074,0.11710121,0.10398378,0.07965956,0.14486238,0.060256284,0.034907743,1
0.13719104,296.58838,292.15222,0.11505849,0.09943484,0.083572924,0.14283204,0.07149705,0.032809015,1
0.13870636,296.55692,292.11847,0.11759956,0.10399681,0.08794308,0.1440731,0.063162655,0.031835385,1
0.13887174,296.54474,292.08188,0.118420795,0.1044184,0.086283326,0.14974013,0.06494281,0.0318953,1
0.13887174,296.54474,292.08188,0.118420795,0.1044184,0.086283326,0.14974013,0.06494281,0.0318953,1
0.1395792,296.47006,292.13013,0.11849296,0.10783175,0.082337715,0.2518838,0.10223313,0.046508074,1
0.1393293,296.6838,293.07944,0.11744737,0.10265446,0.07986093,0.116850585,0.04605882,0.019954635,1
0.13909471,296.39902,291.38632,0.11739024,0.105433635,0.0812438,0.18544179,0.111951716,0.053910967,1
0.13740993,296.5885,292.15125,0.11630669,0.10257827,0.08867198,0.13597721,0.06212344,0.030139353,1
0.13563864,296.5123,292.04297,0.11335154,0.093840644,0.07618226,0.14025505,0.068363965,0.031937063,1
0.1360215,296.78983,292.1992,0.111951716,0.09372018,0.07470911,0.15226832,0.08418769,0.037292358,1
0.13742414,296.6573,293.0273,0.116788715,0.09392677,0.08351598,0.10845656,0.054693278,0.025451574,1
0.13802093,296.597,293.03018,0.119791396,0.10439368,0.08777014,0.11145273,0.05366417,0.024522867,1
0.1379393,296.62833,292.14975,0.11689932,0.100415945,0.08657857,0.13990246,0.073223546,0.037452832,1
0.13772254,296.4884,291.2278,0.1169953,0.097174086,0.08252937,0.14288872,0.08258488,0.040781185,1
0.13662954,296.4751,291.6789,0.115024574,0.098798335,0.07960665,0.16148484,0.1016728,0.051252622,1
0.13548347,296.37482,291.53125,0.11435489,0.09667988,0.08281448,0.15307178,0.07771133,0.037617125,1
0.13648969,296.2296,291.3599,0.113864884,0.09723193,0.08249302,0.1521509,0.081795014,0.039859824,1
0.13629827,295.98175,291.20135,0.114516884,0.096138746,0.08351752,0.14112547,0.08351545,0.04055927,1
0.14219488,296.56134,292.07294,0.12230946,0.1060755,0.090142876,0.1458235,0.063118644,0.032774307,1
0.14179024,296.38245,291.8498,0.12042236,0.10414229,0.08780269,0.14494802,0.06803224,0.037222974,1
0.13786682,296.74887,291.98917,0.116411984,0.1006852,0.09035747,0.15019614,0.08437182,0.04146785,1
0.13646615,297.26328,292.68216,0.117078975,0.10322084,0.09415536,0.16188218,0.09916434,0.051821202,1
0.14040282,296.40887,291.9579,0.120537,0.1011792,0.085661024,0.14451128,0.060271062,0.031779967,1
0.13775566,296.69827,291.94534,0.11685664,0.101089105,0.07919394,0.15416995,0.06974138,0.034085315,1
0.13713536,296.45947,292.529,0.116718665,0.09970033,0.0776492,0.17353198,0.07327799,0.036570482,1
0.13672435,296.27057,292.4307,0.115048185,0.098073795,0.07195173,0.18373632,0.08465486,0.04109236,1
0.1370086,297.3902,293.07742,0.11697775,0.09893921,0.08256784,0.18260361,0.13054551,0.061657235,1
0.13697751,297.36395,292.74893,0.11696624,0.107410274,0.09432197,0.15925884,0.099585675,0.056008525,1
0.13874228,297.4861,292.78088,0.11813466,0.10325005,0.092724144,0.15643387,0.10132874,0.053562675,1
0.1384641,297.1079,292.33405,0.11617221,0.10042696,0.08023325,0.13988864,0.08301875,0.044275135,1
0.13902295,296.679,292.14963,0.11794606,0.10063215,0.089072034,0.15146941,0.0921487,0.045551907,1
0.13771115,297.51123,293.1731,0.11664451,0.103059694,0.08725329,0.17469251,0.11316098,0.060646288,1
0.13959429,297.5567,293.24976,0.11712165,0.10031788,0.09125546,0.16134214,0.10383644,0.05065054,1
0.14006789,296.53668,292.4729,0.11777443,0.103415385,0.08854553,0.17397296,0.11690247,0.057546888,1
0.12271861,293.25592,290.12027,0.09495,0.07532639,0.047345832,0.31158835,0.1176568,0.040982142,2
0.123042285,293.12674,290.1617,0.09491566,0.07421313,0.046563312,0.2692591,0.10038416,0.034616552,2
0.122435935,293.08447,290.1247,0.09479084,0.07337795,0.04627247,0.2914393,0.104961835,0.03879413,2
0.12252244,293.07837,290.13208,0.094404414,0.07389358,0.047299556,0.27037054,0.10404133,0.037783984,2
0.1223778,293.0921,290.13205,0.09523404,0.07431567,0.04748427,0.2782097,0.109520175,0.040854454,2
0.12253172,293.07843,290.12167,0.0952466,0.07301769,0.04635725,0.29145747,0.11103544,0.039020494,2
0.12267042,293.05853,290.10825,0.094900474,0.07407446,0.046821274,0.3108055,0.11541815,0.04045905,2
0.12157728,292.94775,290.0873,0.09376705,0.0720301,0.045175564,0.26864988,0.10141258,0.03703495,2
0.12644623,292.79575,290.03418,0.099660665,0.076625854,0.04878565,0.28726488,0.115483165,0.042998623,2
0.12644623,292.79575,290.03418,0.099660665,0.076625854,0.04878565,0.28726488,0.115483165,0.042998623,2
0.122855544,292.87805,290.10822,0.096710145,0.075737044,0.049055383,0.30850255,0.11581415,0.04507404,2
0.123959176,292.93158,290.06207,0.09651087,0.076721236,0.049265325,0.30254018,0.12195657,0.046718217,2
0.122310445,292.99884,290.03244,0.09484236,0.07312092,0.046359755,0.28798988,0.11187081,0.039764624,2
0.12092139,292.9976,290.00278,0.09417472,0.07349603,0.046479918,0.27508882,0.10236223,0.03536179,2
0.12434194,292.77948,289.92712,0.09838736,0.07909968,0.04968036,0.327591,0.12203859,0.04374692,2
0.12218891,292.81567,289.8844,0.094837755,0.07208875,0.046309263,0.26737496,0.104829624,0.038568087,2
0.122208714,292.97382,289.9587,0.094522655,0.07195364,0.04605595,0.25249115,0.09932268,0.035743974,2
0.12218891,292.81567,289.8844,0.094837755,0.07208875,0.046309263,0.26737496,0.104829624,0.038568087,2
0.12166182,292.70343,289.79953,0.09383179,0.069500074,0.045140307,0.25694734,0.10048966,0.037744857,2
0.123383075,292.8905,290.30826,0.09544414,0.07504278,0.047568806,0.3413453,0.12676974,0.044308,2
0.12261624,292.802,289.96307,0.09519109,0.0752615,0.047031045,0.3138458,0.11600271,0.03889173,2
0.122582555,292.8157,289.9793,0.095155425,0.076293625,0.047849,0.31139755,0.11797583,0.040690072,2
0.12213011,292.95526,290.0505,0.094916984,0.07641494,0.047734745,0.31560886,0.115907945,0.039947808,2
0.12270738,293.01498,290.08173,0.094657704,0.07469947,0.04797212,0.30408144,0.1181103,0.041840058,2
0.12188639,293.06097,290.10547,0.093925565,0.07167766,0.045288477,0.27617475,0.10606781,0.036611676,2
0.12326485,293.10687,290.01358,0.09515409,0.0743921,0.047108755,0.29233265,0.11654604,0.041434973,2
0.12244518,292.9638,289.9676,0.09547116,0.07200574,0.045401916,0.2675341,0.09940457,0.033929944,2
0.12237384,293.1093,289.98096,0.09439652,0.070423946,0.044859976,0.23924345,0.09378831,0.034843467,2
0.12411231,293.20868,290.0047,0.09617527,0.07604645,0.047926247,0.30143705,0.115532935,0.042288244,2
0.12324307,293.2249,290.05658,0.09538988,0.075257145,0.04752074,0.29894894,0.11464316,0.040692948,2
0.12320544,293.12805,290.10544,0.09500486,0.07326816,0.046161644,0.30454415,0.11169045,0.03867185,2
0.1227338,292.9577,290.01505,0.09503851,0.07485617,0.048089094,0.29532856,0.113164544,0.04044251,2
0.12181765,293.09198,290.05508,0.09453075,0.073464766,0.04604641,0.29917932,0.11280822,0.03901789,2
0.12209708,293.0771,290.0951,0.09421289,0.07259072,0.045217223,0.2893082,0.10599385,0.03723585,2
0.122928664,293.17883,290.23425,0.09533839,0.073859185,0.047353663,0.2958492,0.117640756,0.042662606,2
0.12401836,293.2582,290.24756,0.096347675,0.075975984,0.048141927,0.332435,0.13016284,0.045298047,2
0.124090075,293.30038,290.17065,0.0963972,0.077947274,0.048747562,0.30060273,0.12981236,0.050851226,2
0.12339458,293.2769,290.09213,0.095329136,0.0736261,0.046818256,0.2861971,0.11063227,0.04026633,2
0.12285666,293.27924,290.0506,0.0949685,0.07225111,0.04617185,0.2546912,0.10624051,0.038905375,2
0.1240578,293.21606,289.98987,0.09621289,0.07621423,0.048787348,0.27706784,0.116005674,0.042635024,2
0.12311563,293.15283,289.97653,0.095485725,0.07321519,0.047090355,0.2612707,0.10441998,0.039610766,2
0.12321599,293.16156,290.0595,0.095479734,0.07578304,0.04732165,0.32382035,0.12595299,0.043422632,2
0.124090075,293.30038,290.17065,0.0963972,0.077947274,0.048747562,0.30060273,0.12981236,0.050851226,2
0.12233362,293.0645,290.1499,0.09435421,0.07186708,0.045918185,0.25802642,0.09536684,0.033523194,2
0.12260172,293.0125,290.09482,0.0950273,0.075687855,0.047332905,0.315159,0.1220714,0.04337191,2
0.12231901,292.9403,290.062,0.095648855,0.07476784,0.048980832,0.31050643,0.12404394,0.044137366,2
0.121108346,293.5712,289.9083,0.09387751,0.07477348,0.046342958,0.28674045,0.11811195,0.042300727,2
0.1240578,293.21606,289.98987,0.09621289,0.07621423,0.048787348,0.27706784,0.116005674,0.042635024,2
0.12337719,293.16772,289.96912,0.095650196,0.073495604,0.046861548,0.27703267,0.111536294,0.0423431,2
0.12250131,293.0808,289.96317,0.09493579,0.07183175,0.04562471,0.27207714,0.10190411,0.036760464,2
0.122208714,292.97382,289.9587,0.094522655,0.07195364,0.04605595,0.25249115,0.09932268,0.035743974,2
0.12256344,292.9215,289.92603,0.09470168,0.07156424,0.045818068,0.26762348,0.100439526,0.036935177,2
0.12377678,292.7284,289.8502,0.09553856,0.07309781,0.04750319,0.27835703,0.11296419,0.042027634,2
0.12366841,292.74088,290.19284,0.09492103,0.07220828,0.048128933,0.26868027,0.105351195,0.038703095,2
0.12366841,292.74088,290.19284,0.09492103,0.07220828,0.048128933,0.26868027,0.105351195,0.038703095,2
0.12302641,292.80075,290.27274,0.09523015,0.07204677,0.046196196,0.27246997,0.100704566,0.03800554,2
0.12495753,292.7633,289.71582,0.09920785,0.079588845,0.05081681,0.28570396,0.11239351,0.0396633,2
0.12368429,292.7234,289.7279,0.09640223,0.07604259,0.04774622,0.28943318,0.10882449,0.040255066,2
0.121703416,292.67725,289.83084,0.09363955,0.07079394,0.044906817,0.25453472,0.10257183,0.03781235,2
0.12166182,292.70343,289.79953,0.09383179,0.069500074,0.045140307,0.25694734,0.10048966,0.037744857,2
0.12261624,292.802,289.96307,0.09519109,0.0752615,0.047031045,0.3138458,0.11600271,0.03889173,2
0.12214397,293.0459,289.9765,0.09394866,0.07136223,0.04519447,0.2623043,0.101567015,0.034750916,2
0.12321599,293.16156,290.0595,0.095479734,0.07578304,0.04732165,0.32382035,0.12595299,0.043422632,2
0.122006595,293.0013,290.02362,0.0946092,0.0730737,0.04556256,0.29274604,0.104175426,0.03888546,2
0.122317694,293.01376,290.10248,0.09429148,0.073191084,0.04667797,0.29796606,0.10690802,0.036464296,2
0.122317694,293.01376,290.10248,0.09429148,0.073191084,0.04667797,0.29796606,0.10690802,0.036464296,2
0.12343925,293.0685,290.08124,0.096203014,0.07780977,0.04970801,0.31528848,0.13411726,0.051634952,2
0.12535653,293.0424,290.1302,0.09897947,0.08138247,0.054041155,0.30407932,0.13697295,0.055950724,2
0.12334704,292.84436,290.1587,0.09683572,0.07669909,0.04813715,0.30825257,0.122789994,0.045741715,2
0.12231901,292.9403,290.062,0.095648855,0.07476784,0.048980832,0.31050643,0.12404394,0.044137366,2
0.12236923,293.06973,290.12753,0.09446784,0.07232134,0.04575406,0.2673861,0.10352523,0.03726082,2
0.121182285,293.00876,290.14383,0.093413666,0.07059184,0.044148713,0.26431882,0.09819028,0.03503555,2
0.12171994,292.92654,290.12897,0.09438923,0.072405204,0.045550905,0.26114243,0.09640269,0.034695305,2
0.1216691,292.8443,290.09924,0.094404444,0.07190819,0.04518275,0.2678046,0.09514952,0.03492722,2
0.12175366,292.8493,290.08435,0.09388861,0.07202807,0.045473136,0.2685035,0.098783046,0.03641125,2
0.121631466,292.82812,290.05014,0.09401809,0.07326149,0.045886457,0.28425777,0.107258394,0.03906079,2
0.12224308,293.04095,290.16913,0.09408807,0.07200823,0.045270674,0.27180547,0.10358368,0.039180446,2
0.12314797,293.01843,290.15137,0.09491171,0.07352885,0.046744604,0.26650444,0.10879459,0.039637312,2
0.122928664,293.17883,290.23425,0.09533839,0.073859185,0.047353663,0.2958492,0.117640756,0.042662606,2
0.12319166,293.50677,290.2905,0.09590777,0.072263405,0.045933317,0.2664542,0.09899509,0.03642035,2
0.12319166,293.50677,290.2905,0.09590777,0.072263405,0.045933317,0.2664542,0.09899509,0.03642035,2
0.12359326,293.39767,290.2757,0.09641904,0.07389592,0.046510622,0.28732172,0.10911639,0.04056188,2
0.12373974,293.3406,290.24316,0.095983066,0.07273633,0.048468877,0.26753956,0.10219704,0.038202465,2
0.12373974,293.3406,290.24316,0.095983066,0.07273633,0.048468877,0.26753956,0.10219704,0.038202465,2
0.123041056,293.62073,290.2757,0.095606565,0.07279333,0.045867402,0.2690869,0.10948942,0.03888017,2
0.12371876,293.68015,290.28458,0.09630937,0.07585357,0.047365405,0.31625685,0.122747324,0.04260984,2
0.12369885,293.304,290.20172,0.095387965,0.0715395,0.044910617,0.26276845,0.10650928,0.03811398,2
0.12230317,293.26297,290.03137,0.09388593,0.06846471,0.043672346,0.21037123,0.08295336,0.03149862,2
0.12369885,293.304,290.20172,0.095387965,0.0715395,0.044910617,0.26276845,0.10650928,0.03811398,2
0.1232677,293.2953,290.1247,0.095274314,0.07330215,0.046188418,0.24894208,0.10747512,0.040530015,2
0.12256604,293.24564,289.97058,0.094487,0.07149069,0.045146912,0.26155645,0.10220648,0.037447818,2
0.12256604,293.24564,289.97058,0.094487,0.07149069,0.045146912,0.26155645,0.10220648,0.037447818,2
0.12424904,293.20233,289.9602,0.09631332,0.073576465,0.047634356,0.258545,0.10551715,0.040971406,2
0.12383094,293.1911,289.9157,0.09621951,0.07364908,0.047441583,0.26253837,0.10329436,0.03935052,2
0.12425047,293.17233,289.9231,0.09608744,0.07141738,0.0460386,0.2658071,0.10511659,0.03847103,2
0.123307005,293.21204,289.9098,0.09552872,0.0739681,0.046360157,0.3095923,0.12629816,0.04604426,2
0.124514475,293.24677,289.9928,0.09750064,0.07296194,0.04599946,0.27861178,0.111709714,0.040659525,2
0.12514603,293.27783,290.02985,0.098389335,0.07681055,0.047849175,0.28732252,0.114886604,0.0399736,2
0.12514603,293.27783,290.02985,0.098389335,0.07681055,0.047849175,0.28732252,0.114886604,0.0399736,2
0.124514475,293.24677,289.9928,0.09750064,0.07296194,0.04599946,0.27861178,0.111709714,0.040659525,2
0.12459575,293.6554,290.07434,0.09599104,0.07340087,0.046241198,0.30622932,0.12627898,0.047504064,2
0.12459575,293.6554,290.07434,0.09599104,0.07340087,0.046241198,0.30622932,0.12627898,0.047504064,2
0.124976195,293.62814,290.05658,0.096847035,0.07229829,0.04615119,0.30021557,0.123685494,0.041965857,2
0.124976195,293.62814,290.05658,0.096847035,0.07229829,0.04615119,0.30021557,0.123685494,0.041965857,2
0.12452197,293.5935,290.02692,0.09738868,0.07409843,0.047321286,0.29837587,0.11040757,0.040278222,2
0.124756806,293.63806,290.13953,0.09637148,0.07456722,0.04687125,0.28295976,0.10555595,0.040750757,2
0.12425047,293.17233,289.9231,0.09608744,0.07141738,0.0460386,0.2658071,0.10511659,0.03847103,2
0.12464671,293.1535,289.98685,0.09743887,0.07477997,0.047569145,0.2923379,0.1124605,0.041040618,2
0.12464671,293.1535,289.98685,0.09743887,0.07477997,0.047569145,0.2923379,0.1124605,0.041040618,2
0.1251902,293.68015,290.1573,0.09732259,0.07526852,0.04801884,0.32260832,0.12462165,0.04482842,2
0.12580842,293.69992,290.12177,0.09694215,0.07539944,0.047928832,0.3290421,0.13480271,0.04743604,2
0.12516865,293.25525,290.0121,0.09786772,0.07412659,0.046693042,0.26364553,0.105078176,0.03914046,2
0.12580842,293.7667,290.25204,0.098487705,0.077721216,0.049907885,0.35384294,0.14248873,0.051268112,2
0.12314797,293.01843,290.15137,0.09491171,0.07352885,0.046744604,0.26650444,0.10879459,0.039637312,2
0.120772764,293.07098,290.15277,0.093163595,0.071734786,0.044387497,0.2575982,0.09625852,0.035604723,2
0.12205087,293.07837,290.1839,0.094846316,0.075551346,0.04772135,0.31701255,0.11827408,0.04235195,2
0.12205087,293.07837,290.1839,0.094846316,0.075551346,0.04772135,0.31701255,0.11827408,0.04235195,2
0.12383094,293.1911,289.9157,0.09621951,0.07364908,0.047441583,0.26253837,0.10329436,0.03935052,2
0.123222336,293.17145,290.01654,0.09542955,0.07389444,0.046914242,0.2762531,0.10807232,0.04082817,2
0.12347295,293.1787,289.93347,0.09557158,0.071194045,0.04627156,0.2700243,0.105452806,0.03943401,2
0.12464671,293.1535,289.98685,0.09743887,0.07477997,0.047569145,0.2923379,0.1124605,0.041040618,2
0.123931885,293.19824,290.10248,0.09586942,0.07450263,0.046905823,0.31466782,0.1281651,0.044480816,2
0.12178605,293.69745,290.18692,0.09417585,0.07299789,0.04391762,0.31506875,0.118876316,0.041161377,2
0.12178605,293.69745,290.18692,0.09417585,0.07299789,0.04391762,0.31506875,0.118876316,0.041161377,2
0.12414546,293.75928,290.29938,0.09668587,0.075966075,0.048738897,0.34187326,0.13945803,0.049436454,2
0.1252466,293.24045,290.22836,0.09739855,0.07771234,0.04919087,0.33176756,0.13341407,0.048338734,2
0.12426095,293.15356,290.05798,0.09741966,0.07793538,0.049388483,0.34949222,0.1341748,0.045332044,2
0.12426095,293.15356,290.05798,0.09741966,0.07793538,0.049388483,0.34949222,0.1341748,0.045332044,2
0.12426095,293.15356,290.05798,0.09741966,0.07793538,0.049388483,0.34949222,0.1341748,0.045332044,2
0.12426095,293.15356,290.05798,0.09741966,0.07793538,0.049388483,0.34949222,0.1341748,0.045332044,2
0.12491134,293.16852,290.17358,0.097175285,0.07673839,0.04833944,0.29578954,0.120362744,0.042438485,2
0.1252466,293.24045,290.22836,0.09739855,0.07771234,0.04919087,0.33176756,0.13341407,0.048338734,2
0.12439748,293.2777,290.3038,0.09698772,0.07522228,0.047693662,0.32983994,0.12922773,0.046017297,2
0.12414546,293.75928,290.29938,0.09668587,0.075966075,0.048738897,0.34187326,0.13945803,0.049436454,2
0.12504907,293.8186,290.34372,0.09801215,0.07677615,0.049863987,0.35561848,0.12661704,0.04575272,2
0.12547553,293.74445,290.18692,0.09727503,0.07684365,0.048783008,0.35543874,0.12987442,0.044490103,2
0.123014525,293.25085,290.03583,0.09547709,0.07400551,0.046855666,0.2715881,0.10742095,0.038003184,2
0.122770146,293.19763,290.12177,0.09478992,0.07405364,0.046650536,0.31749123,0.11865211,0.04038011,2
0.122410804,292.87427,289.9911,0.0953463,0.076968275,0.04843068,0.31325218,0.117988914,0.04204829,2
0.12411749,292.72836,289.90198,0.09763518,0.07634866,0.047645066,0.29885527,0.11247216,0.038432475,2
0.12295115,292.77332,289.89325,0.095701694,0.07417822,0.047211908,0.29736564,0.10659738,0.03792323,2
0.122624844,293.0324,290.0965,0.094805375,0.07366705,0.04621876,0.30304348,0.10963031,0.03840393,2
0.12202574,293.03867,290.02643,0.094106585,0.073047906,0.04600419,0.28559655,0.101974845,0.03610255,2
0.123819165,293.66776,290.1958,0.097227484,0.074278444,0.04733893,0.28920957,0.10764862,0.039733574,2
0.123819165,293.66776,290.1958,0.097227484,0.074278444,0.04733893,0.28920957,0.10764862,0.039733574,2
0.12472277,293.68756,290.23428,0.09701218,0.07731619,0.048625626,0.33085546,0.12636043,0.04413162,2
0.12569349,293.30765,290.06836,0.09925814,0.0795964,0.05009631,0.29555795,0.115478724,0.045046978,2
0.12569349,293.30765,290.06836,0.09925814,0.0795964,0.05009631,0.29555795,0.115478724,0.045046978,2
0.12514603,293.27783,290.02985,0.098389335,0.07681055,0.047849175,0.28732252,0.114886604,0.0399736,2
0.12227777,294.1436,290.61127,0.09503855,0.073518,0.045933843,0.318667,0.12368317,0.04352264,2
0.1260462,293.75928,290.19876,0.09770304,0.07799124,0.049701273,0.38164365,0.14228518,0.050769262,2
0.12673724,293.83096,290.3792,0.09808348,0.07818145,0.050696556,0.3542224,0.14253397,0.051911652,2
0.12257747,294.24,290.883,0.095939726,0.07614283,0.04753942,0.33432025,0.12995403,0.046067998,2
0.123615816,294.17474,290.85498,0.09692134,0.07858011,0.050118953,0.36873186,0.14077088,0.05057793,2
0.123461485,294.19305,290.8447,0.0969065,0.07877352,0.05005615,0.35969296,0.13848975,0.050710388,2
0.123461485,294.19305,290.8447,0.0969065,0.07877352,0.05005615,0.35969296,0.13848975,0.050710388,2
0.12642664,293.7964,290.29346,0.09796459,0.07868078,0.049188934,0.3473785,0.13764977,0.050066505,2
0.12642664,293.7964,290.29346,0.09796459,0.07868078,0.049188934,0.3473785,0.13764977,0.050066505,2
0.12597486,293.75186,290.10693,0.09737015,0.07520922,0.047366288,0.28717855,0.119602405,0.042997915,2
0.125612,293.27753,290.07434,0.09832922,0.07486289,0.04667054,0.2463305,0.10336141,0.038998395,2
0.125612,293.27753,290.07434,0.09832922,0.07486289,0.04667054,0.2463305,0.10336141,0.038998395,2
0.124195665,293.86804,290.2402,0.09568187,0.071951665,0.04477871,0.2835677,0.11672529,0.04056188,2
0.124798074,293.8038,290.21652,0.09644281,0.07157823,0.04664623,0.27970606,0.113667004,0.040160727,2
0.124982975,293.74197,290.23724,0.097227484,0.075375825,0.04837887,0.28554472,0.116685405,0.04337073,2
0.124982975,293.74197,290.23724,0.097227484,0.075375825,0.04837887,0.28554472,0.116685405,0.04337073,2
0.123643465,293.69745,290.21356,0.096585475,0.07580856,0.04705629,0.3281301,0.13031307,0.046152733,2
0.123041056,293.62073,290.2757,0.095606565,0.07279333,0.045867402,0.2690869,0.10948942,0.03888017,2
0.12472277,293.68756,290.23428,0.09701218,0.07731619,0.048625626,0.33085546,0.12636043,0.04413162,2
0.123643465,293.69745,290.21356,0.096585475,0.07580856,0.04705629,0.3281301,0.13031307,0.046152733,2
0.1259273,293.67764,290.2106,0.098939486,0.076932035,0.04948146,0.2996271,0.11815928,0.04239584,2
0.12464747,293.74197,290.2609,0.09630937,0.07643861,0.046889845,0.3134951,0.12836301,0.0447974,2
0.124798074,293.8038,290.21652,0.09644281,0.07157823,0.04664623,0.27970606,0.113667004,0.040160727,2
0.124195665,293.86804,290.2402,0.09568187,0.071951665,0.04477871,0.2835677,0.11672529,0.04056188,2
0.124195665,293.86804,290.2402,0.09568187,0.071951665,0.04477871,0.2835677,0.11672529,0.04056188,2
0.1254042,293.9199,290.38217,0.09717993,0.07567356,0.049265098,0.33692932,0.13296688,0.04869118,2
0.123510145,294.18225,290.8462,0.09665643,0.079114005,0.049957905,0.36977172,0.14231446,0.05024886,2
